таргет2
625.0
22.0
35.0
145.0
387.0
3329.0
41.0
563.0
15.0
1630.0
2265.0
41.0
1820.0
501.66
750.0
40.0
6575.0
10145.0
575.0
25.0
4100.6
760.0
202.0
92.0
700.0
1367.0
5045.0
3690.0
100.0
100.0
626.0
60.0
6.0
1090.5
2.0
28.0
490.0
160.0
8647.79
0.0
0.0
510.0
875.0
320.0
55.0
5.0
575.0
25.0
110.0
250.0
1741.02
595.0
30.0
6632.32
1124.0
1105.0
7711.16
375.0
700.79
340.0
1559.0
83.0
1497.0
15625.5
215.0
125.0
510.0
225.0
130.0
370.0
10184.5
2399.5
0.0
6127.0
1137.0
71.84
2721.0
1197.0
385.0
35.77
2027.0
360.0
25.0
1057.22
3204.0
0.0
3094.0
4000.0
0.0
10.0
75.0
530.0
1475.0
6700.0
35.0
3963.0
451.0
515.0
0.0
1500.0
0.0
3612.01
250.0
171.0
5023.0
110.0
125.0
650.0
260.0
4435.82
6261.0
555.0
4810.0
600.88
3622.0
884.0
364.0
1020.0
1925.0
1050.0
0.0
2080.0
1369.0
7684.0
370.0
2690.0
3300.0
10294.0
2000.0
690.0
20.0
1200.0
510.0
10328.0
525.0
320.0
651.0
105.0
2011.0
515.0
380.0
0.0
13099.73
4520.0
25.0
0.0
390.0
450.0
0.0
3780.0
2696.56
3261.0
525.0
3551.0
286.0
1825.35
40.0
8141.8
7010.0
815.0
1550.0
0.0
0.0
0.0
2248.77
0.0
0.0
5841.22
2255.01
592.25
142.0
3132.63
6862.0
105.0
175.0
600.0
2010.0
170.0
2565.0
9610.0
20546.36
1.0
1000.0
10.0
910.0
5000.0
150.0
5510.01
380.0
101.0
4319.0
1450.0
0.0
360.0
260.0
235.0
772.0
3640.0
220.0
3250.0
525.0
335.0
1751.0
0.0
5350.0
435.0
353.0
1582.12
870.0
202.0
150.0
2342.0
13348.0
100.0
12152.99
0.0
0.0
345.0
5133.5
0.0
4564.75
4142.0
50264.5
0.0
2238.0
20.0
1375.0
11826.62
3163.65
80.0
1125.0
3000.0
0.0
318.0
345.0
440.0
5275.0
815.0
900.0
885.0
0.0
1611.0
0.0
568.29
1305.0
11584.15
323.0
0.0
691.0
5531.0
730.0
100.0
2981.0
5275.0
2775.0
1610.13
25.0
3116.34
1943.0
1910.0
1874.0
0.0
10795.66
360.0
3003.98
1300.0
50.0
1495.0
3005.0
14121.31
15895.0
1776.0
5270.0
0.0
1752.13
3590.0
305.0
900.0
60.0
350.0
295.0
6053.0
212.0
177.43
13560.0
2255.0
70.0
5.0
13942.31
70.0
1185.0
43.0
1000.01
925.0
4394.0
6170.0
1735.0
2603.0
300.0
19.0
276.0
2241.0
0.0
0.0
8945.0
6860.0
410.0
0.0
2350.0
40.0
20.0
270.0
1113.0
215.0
1100.0
4027.0
2562.0
45.0
0.0
4321.74
5930.0
10.0
3669.75
3983.05
60.0
5012.0
0.0
1002.0
6955.0
35.0
9000.0
0.0
2755.0
843.0
165.0
1550.0
4100.0
0.0
180.0
5300.0
8485.0
1500.0
0.0
2025.0
0.0
160.0
292.6
0.0
0.0
0.0
0.0
1179.0
1224.0
1515.0
25.0
0.0
4221.0
0.0
81.0
3239.89
2011.0
17922.42
1450.0
200.0
155.0
0.0
0.0
20.0
6630.0
2046.0
642.61
1500.0
1414.0
12206.85
175.0
200.0
1680.0
0.0
100.0
5518.45
10.0
245.0
445.0
12805.26
110.0
245.0
10600.22
2050.0
6037.17
0.0
1245.0
760.0
120.0
0.0
165.0
30.0
0.0
170.0
2809.77
787.0
2231.0
1442.0
302.0
2599.0
6151.0
5.0
230.0
227.0
640.0
690.0
0.0
2925.11
0.0
8632.0
50.0
12401.0
810.0
2110.0
0.0
2415.0
2000.92
20.0
0.0
916.0
20.0
1022.0
0.0
384.0
7305.0
2010.0
190.0
0.0
11015.0
13194.5
85.0
0.0
880.0
3800.0
825.0
498.0
4210.23
50.0
1530.37
1240.0
5224.0
2285.0
1264.25
630.0
3144.57
1561.0
1427.0
110.0
70.0
2190.0
8337.0
2850.0
2130.02
215.0
100.0
825.0
85.0
2975.0
0.0
0.0
2080.0
1233.0
20.0
150.0
0.0
1100.0
165.0
18.0
5.0
540.0
0.0
175.0
0.0
4496.11
5070.0
5405.0
6330.98
5575.0
0.0
4545.0
2405.0
55.0
235.0
1600.0
5068.44
0.0
0.0
1377.0
0.0
580.0
590.0
150.0
3000.0
2847.0
4115.0
1000.0
7544.13
6470.0
620.0
0.0
0.0
2700.0
10.0
4800.29
1396.0
5949.84
0.0
1730.0
100.0
5615.0
330.0
746.0
2809.0
0.0
4165.0
3081.0
1115.0
65.0
0.0
2795.0
10298.0
1805.0
1324.0
2132.11
5.0
0.0
30.0
2540.2
0.0
0.0
2030.0
424.0
5616.0
1180.0
0.0
130.0
84613.81
1.0
160.0
15125.0
485.0
0.0
25.0
4738.0
9380.99
890.0
6809.88
11000.0
0.0
50.0
780.0
1200.0
1.0
0.0
10070.0
141.0
3676.01
0.0
5070.0
545.0
0.0
40.0
0.0
10396.0
1330.0
3198.0
260.0
22.0
830.0
6559.59
849.0
1250.0
0.0
765.0
911.11
187.0
60.0
15606.4
890.0
275.0
2330.0
445.0
5493.0
3222.0
3600.0
800.0
50.0
0.0
0.0
0.0
297.0
10702.5
130.0
0.0
55.0
345.0
2233.02
260.0
545.0
240.0
1560.0
5450.0
458.0
921.0
3850.0
331.23
5117.0
50.0
5.0
230.0
208.0
200.0
0.0
2030.23
101.0
12413.31
3034.74
1125.0
3836.5
30.0
1290.0
2580.0
2530.0
1700.0
5305.0
96.0
100.0
9175.0
1595.99
175.0
1201.0
640.0
325.0
0.0
50.0
0.0
95.0
150.0
1635.0
5680.0
1991.0
600.0
40.0
144.0
1430.0
3605.0
1075.0
1635.0
3536.0
7078.0
310.0
3035.0
284.66
1050.0
7167.07
3052.0
860.0
20.0
1956.5
225.0
10.0
430.0
7751.0
0.0
175.0
2161.77
350.0
802.0
3505.12
0.0
10021.0
0.0
25.0
0.0
170.0
2920.0
16.0
3190.0
360.0
2611.0
4840.0
791.56
150.0
0.0
5000.0
2130.0
1500.0
5110.0
2065.0
3705.0
1192.0
7900.0
0.0
1312.48
390.0
95.0
13606.31
671.0
325.0
1277.0
240.0
0.0
77.0
3116.0
805.07
2663.0
0.0
172.0
6140.0
5638.1
85.0
70.0
0.0
0.0
1780.0
100.0
201.0
0.0
150.0
8898.29
1280.0
8059.0
2467.99
0.0
0.0
110.0
0.0
1708.25
0.0
20.0
26658.42
125.0
5000.0
300.0
560.0
5048.0
618.0
2207.0
3271.0
10505.0
2181.0
0.0
2005.0
3895.0
110.0
0.0
0.0
2000.0
107.0
1101.0
1357.31
20.0
5827.0
0.0
1357.0
1650.0
1082.0
135.0
100.01
1000.0
2830.0
14543.0
1460.0
25.0
615.0
3757.0
2825.0
290.0
320.0
10050.0
40.0
1250.0
17955.0
308.0
47.12
25506.5
2465.0
3565.0
14600.0
1045.0
0.0
101.0
65.0
3966.77
250.0
180.0
125.0
1810.0
930.0
3204.0
5065.0
5403.0
0.0
52.0
1243.0
0.0
839.5
1516.26
8786.93
10.0
0.0
8173.76
1570.0
25.0
0.0
2130.0
240.0
185.0
35.0
510.0
1045.0
6042.5
320.0
392.0
1500.0
299.0
15.0
405.0
1075.0
519.0
17897.23
3443.38
1945.0
160.0
340.0
207.0
50.0
2005.0
10.0
0.0
5634.0
10.0
0.0
1175.0
437.0
2187.0
13399.67
0.0
0.0
2867.0
1486.13
148.0
7249.11
212.0
15987.25
1245.0
6010.0
101.0
4293.0
49.0
8231.0
2564.53
370.0
650.0
532.0
82.0
610.01
20.0
2100.0
3085.0
100.0
156.0
8.0
2573.0
2100.0
4455.44
566.0
3075.0
10093.29
4970.0
865.0
5075.0
2075.0
1004.01
1505.0
116.2
0.0
1070.0
0.0
100.0
1666.7
0.0
14736.0
205.0
2300.0
0.0
400.0
1690.0
2000.0
0.0
1202.0
8936.5
1586.62
6261.0
3010.0
1010.0
5001.0
2755.0
2455.0
132.0
1805.0
25.0
2825.33
35.0
1815.0
6893.0
814.69
25.0
6604.0
3000.0
20.0
2920.0
15140.0
3425.0
6.0
1069.0
300.0
55.0
1200.0
0.0
3170.0
0.0
84.0
191.0
0.0
4290.35
1455.0
300.0
160.0
2925.0
0.0
930.0
0.0
0.0
35.0
3278.65
100.0
1145.0
1003.0
2235.6
17405.0
25.0
3620.0
0.0
10311.0
1010.0
3175.0
60.0
1090.0
345.0
1894.88
2630.0
170.0
220.0
1603.0
100.0
0.0
10140.0
347.0
1216.01
3818.0
1505.0
7961.0
28205.0
1320.0
7157.01
30.0
1005.0
190.0
514.0
760.0
0.0
3025.0
12410.0
2313.0
4757.6
3213.49
1589.23
5135.0
1060.0
6136.0
1850.0
185.0
1319.0
1590.0
500.0
275.0
3760.0
0.0
10445.0
5379.0
19325.0
211.0
1666.0
0.0
1972.12
4259.0
1150.0
1128.0
5863.0
1290.0
11365.0
1364.5
130.0
150.0
1.0
5716.0
0.0
50.0
3049.0
0.0
2000.0
155.0
3273.0
0.0
125.0
1276.0
0.0
575.0
3912.0
2603.99
4350.0
2130.0
4150.0
14029.98
210.0
0.0
5365.0
0.0
338.0
2131.0
340.0
0.0
10710.0
725.0
25985.07
120.0
0.0
15732.0
225.0
160.01
7270.0
5493.0
14626.0
565.0
11.0
890.0
2125.0
1060.0
0.0
964.0
1405.0
775.0
545.0
20.0
160.0
2610.65
45.0
1080.0
1210.0
3485.0
280.0
10115.0
45.0
0.0
720.0
8040.0
395.0
380.0
7545.0
8380.0
10894.0
245.0
4128.0
1039.0
75.0
109.0
6844.0
110.0
1026.0
1119.0
893.22
1088.0
0.0
652.0
105.0
0.0
1271.0
100.0
335.0
24548.0
135.0
3550.0
326.0
1550.0
2055.77
30.0
4634.78
500.0
3007.0
80.0
1705.0
277.65
5000.0
2955.0
3077.52
20.0
5535.0
81.0
336.0
3035.0
3992.0
4249.0
1000.0
2663.0
2408.0
13192.0
1430.55
1710.0
1125.0
40.0
3720.0
40.0
5009.0
110.0
4500.0
5.0
8395.0
0.0
5899.63
2056.0
910.0
2275.0
456.0
375.0
25.0
145.0
2006.0
5061.0
0.0
10150.0
13597.87
0.0
10187.0
6785.0
7325.0
921.0
419.0
1253.0
185.0
0.0
0.0
5250.01
1000.0
0.0
560.0
3505.0
150.0
6075.02
0.0
102.5
6434.5
1000.0
520.0
0.0
165.0
100.0
260.0
8904.0
299.06
3190.0
1813.0
0.0
2625.0
2508.0
205.0
0.0
165.0
235.0
275.0
2246.0
1364.0
260.0
0.0
769.0
2060.0
825.0
3661.0
7680.0
14751.81
467.0
1195.0
200.0
300.0
6018.0
72.0
9050.0
1703.0
14605.5
5060.95
637.0
5950.01
25999.95
0.0
57160.0
9784.8
25.0
75.0
2450.0
95.0
45.0
105.0
60.0
4951.0
447.0
2031.0
499.0
135.0
0.0
3781.0
4292.78
3050.0
3207.47
4322.0
5.0
0.0
1628.24
0.0
2613.0
1605.0
337.0
20.0
15436.0
3725.0
1506.0
2128.0
16107.0
2565.0
1231.0
1219.0
2044.0
5233.0
0.0
5085.0
5000.0
3776.0
3020.2
6096.0
5171.23
1.0
0.0
1050.0
70.0
6000.0
116.0
130.0
260.0
725.0
5.0
25.0
155.0
0.0
4530.0
27210.45
0.0
1755.0
5631.0
0.0
2368.0
5456.43
3206.01
635.0
4285.0
3360.0
1075.0
371.0
135.0
7120.0
1850.0
2155.0
1510.0
2900.51
5400.01
0.0
610.0
85.0
416.0
3001.0
30.0
0.0
707.18
5037.0
0.0
750.0
6675.0
1275.0
16500.61
495.01
1000.0
25.0
545.0
11263.0
257.0
500.0
4002.0
45535.0
635.0
0.0
2000.0
340.0
17242.79
4066.77
3131.0
2030.0
181.0
711.0
3340.0
2882.0
2865.0
4036.0
1401.0
1220.0
100.0
101.0
2133.99
4392.0
5350.0
4685.0
2170.35
2322.0
500.0
4081.0
10865.91
3385.0
310.0
0.0
3384.0
50.0
155.0
10000.0
0.0
7500.41
0.0
3000.96
130.0
120.0
125.0
666.0
4255.0
2000.0
650.0
1293.0
30.0
1113.0
290.0
40.0
45.0
5200.0
8009.99
550.0
615.0
100.0
177.98
3020.0
0.0
186.0
725.0
2167.0
7730.0
2913.12
212.0
740.0
12064.07
2752.0
4051.33
25.0
10536.0
40.0
8170.0
4036.0
70.0
297.0
5521.0
1540.0
20624.0
1239.0
0.0
190.0
830.0
2800.0
0.0
6115.63
215.0
15620.0
4328.5
1455.0
305.0
305.17
134.0
140.0
11584.92
21626.55
3045.0
1.0
3810.0
95.0
2355.0
602.0
860.0
0.0
800.0
425.0
70.0
1793.0
80.0
2247.0
3000.0
1575.0
1410.01
8328.0
2681.0
535.0
100.0
1900.0
1686.0
6035.14
7890.0
4775.0
515.0
100.0
25.0
2398.0
0.0
0.0
1182.0
5176.0
11514.5
8110.0
509.18
981.0
3885.0
2746.0
1450.0
1000.0
0.0
6020.0
2711.0
7181.0
0.0
2410.0
120.0
1550.0
841.0
3163.81
280.0
100.0
701.0
31.0
2062.5
2500.0
4247.0
285.0
900.0
20394.69
30.0
8134.0
5.0
787.5
835.0
4900.0
3981.5
449.59
45.0
500.0
31101.0
10.0
0.0
1210.0
215.0
0.0
4200.0
760.0
2010.0
2720.0
4022.28
270.0
760.0
625.0
856.0
2006.0
0.0
14722.44
1877.0
1038.67
5.0
0.0
1705.0
66.0
4480.0
105.0
390.0
245.0
0.0
1265.09
3115.0
2015.0
10645.0
38.0
3785.0
0.0
575.0
3515.46
225.0
3586.0
2220.13
2356.13
420.0
53.0
4144.1
2002.0
11330.39
1000.0
10329.11
240.0
15000.0
2325.0
8211.0
185.0
16785.0
600.0
1367.0
0.0
0.0
3517.01
3782.43
2506.75
1255.0
922.0
2735.0
6120.99
10067.0
1100.0
647.0
1125.0
5560.0
4012.0
2027.0
10127.0
0.0
5030.0
0.0
0.0
635.0
0.0
955.0
3230.0
0.0
6320.0
1645.0
2602.0
5042.5
3526.0
2050.0
2250.0
0.0
500.0
805.0
350.0
270.0
0.0
1430.0
14162.26
0.0
3658.49
2385.0
0.0
1150.0
560.0
3910.0
3005.0
0.0
0.0
10330.0
1765.0
3025.0
0.0
3650.0
734.0
0.0
2165.0
1040.0
1720.0
287.0
10372.0
2105.0
10663.0
5.0
4123.0
10708.37
0.0
1556.02
1064.0
100.0
4622.0
0.0
4093.1
3731.65
1861.02
345.0
0.0
856.01
5281.0
41.0
699.5
0.0
13126.07
85.0
10.0
1600.0
7919.0
375.0
1000.0
5455.99
2685.08
0.0
50.0
711.0
309.0
5519.0
5674.5
5025.04
650.0
195.0
364.66
15.0
0.0
60.0
10200.0
543.0
0.0
329.69
0.0
1242.0
16102.0
2110.11
1699.0
255.0
6025.0
3518.0
795.0
232.47
2549.69
0.0
11200.56
864.0
60.0
350.0
0.0
5742.0
170.0
2179.0
0.0
2670.0
90.0
1045.0
290.0
2531.0
1779.0
330.0
14969.99
4330.0
15164.12
857.06
5353.0
10135.53
1025.0
960.0
55.0
590.0
3067.0
10565.0
195.0
10756.0
5127.0
810.0
5560.0
345.0
0.0
10094.0
2026.88
140.0
2849.0
60.0
350.0
1000.0
240.0
430.5
0.0
3600.0
1390.0
0.0
20841.02
0.0
3971.0
2810.0
5525.0
250.0
554.0
1227.0
10200.0
650.0
50.0
2205.0
0.0
1.0
12605.23
1605.0
2500.0
1241.0
2156.0
1100.0
435.0
9100.0
45.0
3532.2
1470.01
2900.0
461.0
305.0
2250.0
5731.0
1810.0
7432.0
15001.0
20.0
1763.32
315.0
9131.77
1700.0
646.0
0.0
5323.01
2263.32
2196.0
0.0
15309.0
10126.0
204.0
422.38
0.0
1050.0
70.0
375.0
0.0
473.33
76.0
7609.33
489.0
421.0
2107.0
0.0
175.0
3374.55
575.0
695.0
17000.0
1100.01
815.0
8811.0
610.0
200.0
1602.0
50.0
1240.0
65.0
16203.0
1130.0
1271.5
446.0
5959.0
1049.0
1226.0
0.0
0.0
3600.0
1730.0
95.0
2617.0
2392.98
3031.0
1283.0
50.0
9005.0
5021.0
5330.0
132.0
3385.0
2165.0
920.0
30.0
90.0
1010.0
1790.0
0.0
4950.0
20000.57
5019.0
7052.0
2946.0
1540.0
302.0
12950.0
0.0
8861.0
2050.0
303.0
700.0
15194.0
4670.0
0.0
10583.0
6343.8
150.0
1775.0
520.0
6025.0
515.0
5090.0
1833.0
105.0
9435.0
0.0
0.0
10105.0
10.0
320.0
3706.0
0.0
100.0
0.0
75.0
513.0
517.0
2604.0
2020.0
2176.0
3054.0
3520.0
5867.0
3079.0
245.0
582.0
3000.0
1055.0
0.0
100.0
0.0
0.0
1065.0
1736.0
3205.0
50.0
